0,0010148991563808801 -0,0002046783625731033
0,0018678808189576332 0,0010992324561404226
0,0024160348679632335 0,002227521929824554
0,00310906005445067 0,003262975146198832
0,003487917994359581 0,004555372807017559
0,004031127531773052 0,005565241228070186
0,004829254111269825 0,00668037280701754
0,0056358504559938585 0,007998355263157918
0,006410971321832749 0,009218750000000008
0,006967366223491915 0,010544407894736825
0,0075205105666043895 0,011792214912280715
0,008071045306376583 0,01297752192982456
0,008948375636376953 0,014208333333333323
0,009571384096985665 0,01534813596491225
0,010627037321906015 0,016631030701754382
0,011831163242134561 0,017907346491228063
0,013707181903087541 0,018822368421052633
0,017211707504669806 0,019646381578947363
0,02104426482437826 0,01852987938596489
0,023578544482291318 0,01744462719298244
0,02511198403105886 0,016389254385964898
0,026320962897850055 0,015344298245614028
0,027000627220451955 0,01427850877192981
0,027707928921119764 0,013218384502923966
0,028166807066378537 0,012208516081871342
0,029475710086803643 0,010884868421052588
0,031645595264256664 0,009509868421052631
0,03299980771343807 0,011052631578947366
0,0341584563356896 0,012208516081871342
0,03501270464784089 0,013605263157894728
0,036074652968538255 0,015038925438596508
0,0371119016225323 0,016631030701754382
0,03769536925124222 0,01779258040935674
0,03811000622642199 0,01897313596491228
0,038911062886862226 0,020158442982456126
0,039890877376112514 0,021406249999999995
0,04044434219682818 0,022661732456140348
0,04114975918397245 0,02399396929824561
0,04206457776312735 0,02531012426900584
0,042768445775189505 0,02652713815789473
0,04694722191700545 0,02728070175438596
0,0508589944328462 0,026280153508771928
0,05285907989354039 0,02521345029239766
0,05447052521700909 0,02408881578947368
0,05593588616635533 0,023184210526315786
0,057143617459619815 0,022109374999999994
0,05782621186316519 0,021113760964912277
0,05903433993822411 0,020048428362573093
0,05989648573416837 0,019134320175438604
0,06139735102369701 0,01818941885964913
0,06281734913135309 0,017088998538011706
0,06373161832033108 0,015641995614035106
0,06592417728821007 0,014153782894736847
0,06723924568728709 0,01564967105263155
0,06840555525033876 0,0166765350877193
0,06895272497527741 0,017781249999999985
0,07000251803831078 0,01892379385964914
0,07080650477969452 0,020179276315789474
0,07110505255832689 0,021329495614035084
0,07147401384463245 0,02238486842105263
0,07184471486649815 0,023481907894736836
0,07264284144599492 0,024597039473684204
0,07343950298501994 0,02567708333333333
0,0743095081126616 0,02673245614035087
0,0746784693989671 0,027787828947368417
0,07547220085704864 0,028797697368421048
0,07716311699569031 0,029732638888888885
0,08139325348862758 0,030263157894736836
0,08452928707468035 0,029246162280701746
0,08671295278907076 0,02820120614035087
0,08881171482987213 0,026904057017543854
0,0904152931912244 0,02574725877192982
0,09226650154439686 0,024521198830409353
0,09337073764787757 0,023405153508771925
0,0945797165146687 0,02236019736842105
0,0956058171263231 0,021154057017543856
0,09663631285939275 0,020053179824561396
0,09734571292531952 0,01904331140350877
0,09781235120682702 0,018219298245614034
0,09856662576762026 0,017159173976608193
0,09966418525436763 0,016117598684210505
0,10126499949639231 0,014894599780701751
0,10209427535435664 0,016052631578947364
0,10281766197853703 0,016971491228070144
0,10340621909680262 0,01794243421052631
0,10419935538219247 0,01893804824561404
0,10474256491960593 0,019947916666666662
0,10503378749587958 0,02092269736842105
0,10608097095557259 0,022002741228070173
0,1067677201223309 0,02288788377192982
0,10763457770208407 0,02386787280701754
0,1081733921180823 0,024772478070175435
0,10846461469435595 0,02574725877192982
0,10901075431271287 0,026827302631578946
0,11006752920924442 0,02804331140350877
0,11133584221514123 0,029169407894736838
0,11447700344284512 0,030525219298245615
0,11857076145478518 0,029758223684210522
0,12061110500677577 0,028843201754385962
0,12207689325959295 0,02779258040935672
0,12392850602497882 0,02673245614035087
0,12525372669670007 0,025565241228070176
0,12645684540160423 0,02437993421052631
0,1274835984140937 0,02318941885964912
0,12826818481485555 0,022199013157894736
0,12872559791964253 0,021154057017543856
0,12917774603523421 0,019983004385964908
0,12953017983371798 0,018861293859649096
0,12998612789803324 0,017781249999999985
0,13069113284254477 0,016666118421052627
0,13129749172862576 0,015625913742690057
0,13257764714500236 0,014598135964912225
0,13343002600446832 0,013543859649122813
0,1350371143586175 0,01243987573099415
0,13632055085521735 0,0137719298245614
0,13727664237141193 0,014826571637426893
0,13812007837966517 0,015901864035087705
0,13850434247152327 0,017323739035087698
0,1391289113528428 0,018500913742690063
0,13992703793233952 0,01961604532163742
0,1402569314727319 0,020626370614035085
0,14065971459180315 0,02160115131578947
0,1413754898729077 0,02252521929824561
0,14178237434225785 0,02367635233918128
0,14279337435446648 0,024702302631578944
0,14381169193861487 0,02574725877192982
0,1459334749539123 0,02678271198830409
0,1493958234137884 0,02814345760233918
0,15292119913562613 0,027451206140350872
