0,08579061914358048 0,010526954866326283
0,08610326624320684 0,011427227434165521
0,08668044608425303 0,012627545951216849
0,08699057519913338 0,013710692373633652
0,08754507713934485 0,014628104077772045
0,08833867536360422 0,01552824192540831
0,08865132246323061 0,01642851449324755
0,08910081481665615 0,017428788745089328
0,09011650891839733 0,018528144092879957
0,09115741494383854 0,019513446760259776
0,09208035258201698 0,020562808082249886
0,09381801866676727 0,02152590677522334
0,097509364256966 0,02209330015581034
0,10168370583202156 0,02129321130462884
0,10329755763498676 0,020426012546620805
0,10440256802367866 0,01942530285983726
0,10549955935266943 0,018324555403282518
0,10685696162639356 0,017258148767991754
0,10772143230029134 0,01625670613915153
0,10860846860818792 0,015322484080161725
0,10949819932014403 0,014421874711815039
0,11001655935828271 0,013495559044737534
0,11064551024875925 0,012556007117717378
0,1114287879431833 0,01172025349851527
0,11230134182925978 0,010819648941604403
0,11316600496059039 0,009820607219238674
0,11404226365224866 0,008751934397676395
0,11479715387533089 0,007776332787769971
0,11531301196684283 0,006818805336523834
0,11595418390430375 0,00581742525634929
0,11722718156514401 0,004608785361046121
0,11978074286965261 0,002982319777647527
0,12202664893919869 0,004214283709520789
0,12282563597157721 0,0051816469384432864
0,12350306207794685 0,006239680472547145
0,12393337284056748 0,007214950093381953
0,12425140874831302 0,00818244804250743
0,12495760724089007 0,009385131380264596
0,12541024306571852 0,01056747758071383
0,1257343894969563 0,011682632881833542
0,1262677050814376 0,01255003051252216
0,12658048048601922 0,013451903684677729
0,12714438076420037 0,014486559654987956
0,12746780548006498 0,015521282985399672
0,12797998282317408 0,016553552483542865
0,12868825023315428 0,017567759851615315
0,1297264618545359 0,018519449828352016
0,1308885599292398 0,01955233759599816
0,13234563911504876 0,020657971867534753
0,13519509169393812 0,02138346421775275
0,13886316196335446 0,02074978368586456
0,14095921586426607 0,019898056099737858
0,14204579845376492 0,018881745332305817
0,14311617051407782 0,017931065356138465
0,14380269424367842 0,01701330602576203
0,1445767660575656 0,016062709046862578
0,14507607280985452 0,015112989353094426
0,145719939151375 0,014145221963562993
0,1463584166847764 0,013110229192745317
0,14686556607745288 0,012044060723527678
0,14737271547012942 0,010977892254310034
0,1477761062493334 0,010010192224880091
0,14888105248554773 0,009008682235938377
0,14974302121281874 0,007976027822929527
0,15038419315027968 0,006974647742754976
0,15197009051112698 0,005973003033610286
0,15356527394310798 0,004872916347574911
0,1551393832861948 0,003938501831152283
0,1572329352404796 0,0030555624608569545
0,1607337519817102 0,002085394164851019
0,16253321294051704 0,0036050981973955523
0,16310790687305582 0,004702976434389258
0,16375591906844195 0,005679785714686657
0,1638181309336031 0,006455878732571564
0,16486153890567107 0,007472393184120005
0,16543082799197134 0,008574274535716471
0,16622712062029033 0,009508025073995847
0,16667266759634292 0,01045908074311019
0,16718413926219833 0,011482546917513537
0,16730044770410313 0,012504923301703486
0,16761578920778908 0,013438808560185846
0,1681662174656724 0,01430540107728048
0,16873550655197267 0,015407282428876946
0,16936387606062087 0,0165497634778341
0,1702127215966911 0,01765696868316614
0,17113578753982472 0,01870793060947258
0,1730564966813123 0,01959734857810044
0,17658955806160082 0,02027943215434444
0,18051590620587 0,01943919668267537
0,18256551371299307 0,018436621762605354
0,18417397670783914 0,01750219762331108
0,18503851153421452 0,016501555296629025
0,1856852647372274 0,015569801504215202
0,18607936944529763 0,01470054345167594
0,18672862459493722 0,013800001443430746
0,18737787974457687 0,012899459435185546
0,1881281991036295 0,011866836296509534
0,18899266977752727 0,010865393667669313
0,18987450973473752 0,009866347133867762
0,1908454334261674 0,008800048755882965
0,19197294529638048 0,007865759336791664
0,19296643462180918 0,006866681528657284
0,19394030932720902 0,005837197049948263
0,19484157144701525 0,004866156280246857
0,1961844271464417 0,0038325668448768654
0,19915815109351914 0,0023583445132390676
0,20044078365459023 0,0033591857126017075
0,20148024624928523 0,004326481581422716
0,2017821157326734 0,005092303386689485
0,20219707801502607 0,00587610071618222
0,20275020067696903 0,006776305923919972
0,2033006289348523 0,007642898441014602
0,2036132760344787 0,008543171008853843
0,20392592313410507 0,009443443576693081
0,20424934784996973 0,010478166907104802
0,20492911552177207 0,011493982898553277
0,205699201862988 0,012529381433791825
0,20638846410147632 0,013377927858935112
0,20681972111314167 0,014365001936602895
0,20689458705451114 0,01529895455518674
0,20800528696606085 0,016458507380341564
0,20897388112064758 0,017595290887381126
0,2103975929990401 0,01882038228461407
0,212454553983909 0,01994525628513851
0,21564208210073715 0,020495383828283056
0,21845311536459855 0,01956302379495583
0,21932008798512304 0,01859279295028423
0,22021520750519835 0,017759408963223783
0,221111577998587 0,01694163086824765
0,2221078098424335 0,016191051691660737
0,22299816604104633 0,015298245269356206
0,2239908374223855 0,014288963608705171
0,22487166697807354 0,013491598030198157
0,22622618239030523 0,01238917779778978
0,2272061996954361 0,011222036536439804
0,2281996890208648 0,01022295872830542
0,2293218120829587 0,009221443927927887
0,23040688708923374 0,008186326059778877
0,23153439895944677 0,007252036640687583
0,23243076945283542 0,0064342585457114465
0,23355582749078008 0,0056836432833558825
0,23469430943466424 0,004886205533311552
0,23627374343339252 0,004018216096016998
0,23837387101663232 0,0032173076969340617
0,24092165458862624 0,002429479186129596
0,24195986621000792 0,003381169162866293
0,24226712450151522 0,004214216349419292
0,24318685451581307 0,0050807054206437885
0,24383444972009471 0,005980884165484521
0,2443849421304557 0,00684827698473732
0,24493267598427937 0,007681256811188829
0,2452453230839058 0,00858152937902807
0,2455579701835322 0,009481801946867315
0,24564091933708032 0,010516592637380522
0,24595682217494536 0,011457480539746868
0,24642649048257897 0,012495164106047264
0,24706932236539808 0,013550206129929611
0,2471549659230058 0,014618609511085935
0,2481588720069861 0,015785195051598627
0,24947734976492136 0,017018919367552784
0,25052200871030267 0,01805103971118554
0,2520370336215116 0,018950975478517332
0,25420420054385257 0,019843525691864417
0,2571557758480357 0,020450141897261406
0,2597044415165966 0,019316174683988895
0,2613014532941896 0,018381753752318503
0,2626523922057947 0,01744900238887787
0,26353529067888554 0,016463160840686136
0,2646417444983236 0,015480457952461397
0,26564331703593097 0,014582218216256371
0,26624383234070736 0,013716503786199034
0,2672820920764473 0,0128473654181258
0,2684067251042277 0,011877162439686638
0,2692740184871403 0,010910933105805869
0,2703988359532937 0,009943030996071456
0,2715155702072686 0,008874290814407687
0,27248787317696704 0,007825198932823525
0,2737318458512191 0,0068080437584049636
0,27506068423428814 0,00574244544433207
0,275701856171749 0,004741065364157512
0,276823979233843 0,0037395505637799822
0,2786322571487911 0,0029942461241879506
0,2802762165114043 0,0022347820299287446
0,2813318455304567 0,0034037540426084673
0,2818984402126975 0,004472022703561812
0,282439582399447 0,00543705719754712
0,2829900106573303 0,006303649714641764
0,28354582772333276 0,00723746761302263
0,2838638636310783 0,008204965562148107
0,2846628506634568 0,009172328791070605
0,285226750941638 0,010206984761380832
0,28625824259099025 0,011289128801335004
0,28680076405600835 0,01227136979172096
0,28735388671795126 0,013171574999458709
0,28791778699613235 0,014206230969768939
0,28897341601518484 0,015375202982448662
0,28999012051844825 0,01627287737494476
0,290543435637824 0,017175483489157005
0,29158020382845945 0,0181091666673349
0,2923496646830186 0,018922476542245607
0,2952971342286346 0,019906444838091165
0,29879774247431296 0,01900510413149974
0,30049548166081147 0,01800582905449671
0,30186077468928146 0,01703785958466081
0,3030972415236534 0,01606992620059356
0,3041676777364439 0,015120046526584371
0,3049782001862025 0,014142028373037033
0,3056003188378137 0,013117244266171831
0,30696561186628374 0,01214927479633593
0,30761217261186374 0,011215120097447611
0,30829888478936734 0,010246140226089356
0,3089853002616619 0,009166316100106715
0,3097651939128921 0,008288346542061176
0,31039274948698076 0,007545673757386559
0,3115283445693725 0,006712222410224622
0,3130127928059411 0,0056949998757045706
0,3145926277576544 0,004760583755469998
0,3166595403956123 0,003759604628280497
0,31988552792276687 0,002432370458104828
0,3226009739949913 0,0035218459233907345
0,32388899536418153 0,00458991250403961
0,3244303941608416 0,005558148206657579
0,32524503439775665 0,006720785162173476
0,32606827106667124 0,007990662606884046
0,3263943901865955 0,00905899862793888
0,3267285925186984 0,010228172720923075
0,3268139794663957 0,011293374893446742
0,32735524995810045 0,012260009991748387
0,32815154258641943 0,013193760530027767
0,3287073596524218 0,014127578428408633
0,3287795311897317 0,015027918356349364
0,3293326538516746 0,015928123564087116
0,32997360927452374 0,016745471035557305
0,33111012654878125 0,017530666889061897
0,33292608672292306 0,01848834149005354
0,3358305219846531 0,01931045709442202
0,3409132024997012 0,019824039376790725
0,34339564677325063 0,018792531689319162
0,34522240461128006 0,017795621433021973
0,34586951065291976 0,01672541215962097
0,3467449514004886 0,015860821199827718
0,34738342893389 0,014825828429010045
0,3479915142310243 0,01362597822504526
0,34826019282630954 0,0125848865583719
0,3487990255238651 0,011592538746091726
0,3496739610706727 0,010685931121088604
0,35052178417663105 0,009619667225060517
0,3518843828010415 0,008618085064581497
0,35335074003892447 0,007518034464314781
0,35474030676110985 0,006317165037861984
0,355900680737978 0,0051499732564358955
0,35764352713529524 0,003963410634395814
0,3592972336649749 0,002950542449293457
0,36041515473978547 0,0018966078575558404
0,36327500002004776 0,003608892014540184
0,36420430479162885 0,004809111897157187
0,3650113750361861 0,005877313198009049
0,36582383408886243 0,00701273988014714
0,3666605427780749 0,008450680778073302
0,3674783906388704 0,00965333284149764
0,3681774200920748 0,010980868127365123
0,36838260377264687 0,012147677399643474
0,36894380964676843 0,013148720679310583
0,36925915115045443 0,014082605937792942
0,36983113464081424 0,015218099980032526
0,3707550506042762 0,016351094481363293
0,37167627216367866 0,01745047629205094
0,3739169097110011 0,018616715409184543
0,3789953160672285 0,019398406131693805
0,3838058778103797 0,018445878163218337
0,3855154050146387 0,01737937289349325
0,38616196576021883 0,016445218194604934
0,38691416157924147 0,015436003894055392
0,3874192420545151 0,014344025680236783
0,3880633008534684 0,013378659197179846
0,3891272055421326 0,012079441616834871
0,39023855098798826 0,010943476053884862
0,3911295326732578 0,010058472577622487
0,39152777521613374 0,00924083401428515
0,3924121171199707 0,008272999264652227
0,393526076779289 0,007241074586076174
0,39486657487516325 0,006106645474964888
0,3959872384683916 0,00515835237191755
0,397562807280344 0,004170716158164722
0,39928229415675176 0,0032284577984954613
0,4016700894686491 0,002480490028700204
0,4059612647340199 0,0017986157499144048
0,4072546749113292 0,0029339077118495233
0,4080590507518269 0,003968496322058264
0,40874249115297234 0,0051015581834905135
0,40918545599180134 0,00623468740502426
0,4094981030914277 0,007134959972863501
0,40981075019105406 0,008035232540702736
0,41060434841531346 0,008935370388339005
0,41140872425581115 0,009969958998547742
0,41219842521705585 0,01103576420436092
0,41276890112419196 0,012152451145883536
0,4136445142815443 0,013379296712426086
0,4144001382485891 0,014502134272739452
0,41510224702071885 0,016082369776484726
0,4160359301988968 0,01733721028139682
0,4176746330678757 0,01838717142905257
0,4219173331173533 0,01913628311771418
0,4261634252290844 0,01853485364013186
0,4279881141497109 0,01729784792494803
0,42884145436874355 0,01630041001452251
0,43045334952114167 0,015265944897833165
0,4317631185802415 0,01403388533867294
0,43288812850382785 0,013068384135413023
0,4335065423498572 0,011997382578913553
0,4343962730618133 0,01109677321056687
0,43504013940333375 0,010129005821035434
0,4363735967647905 0,008978172119493616
0,43734691013601124 0,00772739928261492
0,43891683352993394 0,006526479336086008
0,4399130172594222 0,0055610142185947425
0,4416109489033534 0,004349854333780531
0,44373795236518154 0,0034020796629428626
0,44617860129956877 0,0026706036908524106
0,44988803788845333 0,0020708251371860734
0,4509289439138945 0,003056127804565885
0,4517252365422134 0,003989878342845268
0,45274739400607356 0,004955578418785772
0,4532886644977784 0,00592221351708741
0,45384178715972123 0,006822418724825162
0,4543949098216641 0,007722623932562914
0,45494803248360693 0,008622829140300665
0,4555011551455499 0,009523034348038414
0,45617708970681503 0,010348175142679116
0,45646654568578593 0,011173424194625785
0,45702919499065375 0,012192474272851698
0,4575823176525966 0,01309267948058945
0,4581381347185991 0,01402649737897032
0,4588327536889678 0,015227583320035036
0,4596182286057501 0,016312097192607386
0,4602486590127415 0,017480287948395762
0,4617585356876224 0,018530285181820164
0,4662817785312129 0,019189882512756315
0,46906539462995633 0,018022636201724253
0,4706764878763845 0,017121024450914936
0,4720214285313332 0,016256301978542585
0,47268062731500216 0,015336949661956537
0,4739013607542406 0,01438702788788392
0,4745452270957612 0,013419260498352483
0,4753095637711712 0,012418646238379377
0,47570432604213686 0,011486162711532761
0,4765701118418254 0,010501126276935016
0,47738403437289767 0,009351238423484932
0,4780611597645281 0,008316234826936664
0,4791913660388011 0,007415558098488484
0,48041642977027765 0,006519656720092283
0,48141505129391493 0,005584603084611478
0,48278353590814627 0,004656448647144526
0,48378554147497754 0,0037636109505071597
0,48550979167284813 0,002880775026081979
0,4882745870384724 0,002014454355111224
0,4905187690101831 0,003010624452197984
0,49180334218370214 0,004035674791845252
0,49294122269810836 0,00505216278049668
0,4934910254693351 0,005910952351549162
0,4942846236935947 0,006811090199185424
0,49459727079322113 0,007711362767024665
0,49490991789284755 0,008611635334863907
0,49541703520928526 0,010545066714567185
0,4954630405547906 0,009511840542601652
0,495478557435312 0,011312556484251765
0,49638399748522255 0,012215063964029691
0,4969464543326577 0,013231713135781108
0,4972684356177762 0,014248429667634017
0,49807531340490074 0,01531423006201138
0,49898845175212436 0,01631277380076967
0,5011818891140462 0,017533047747887155
0,5044133296017973 0,01863098211829876
0,5089091031563818 0,018144328640312294
0,5102665054301063 0,017077922005021527
0,5115953438131748 0,01601232369094863
0,5127179961332093 0,014945982811947416
0,5137984040467377 0,013781214390362978
0,5150957796490698 0,012662403600878537
0,5164849975421578 0,01151075396001213
0,5175855653717755 0,010240337634489647
0,5185548050606681 0,008938745610567192
0,5192943468034824 0,007771671709318702
0,5201681035485141 0,0066717871035877965
0,5214842718172552 0,005305271970419273
0,5232904687862109 0,004051864872428784
0,5246359547372191 0,0030510878255437524
0,5274283677444548 0,002100725805093545
0,5318809185672506 0,0010748687480403307
0,5372467400517548 0,0003527774815180601
0,5427733356642066 0,000029200603995568897
