Force (and its time derivative) produced by a submaximally-activated cat soleus
muscle in vivo when held at a fixed length and excited using a constant
stimulation signal with a mean frequency of 20 Hz. Experimental data provided by
T.G. Sandercock [1] was filtered using a Butterworth low-pass filter of cut-off
frequency 120 Hz. Please refer to Millard et al. [2] for details.

References:
    1. Perreault, E.J., Heckman, C.J., and Sandercock, T.G., 2003. "Hill
       muscle model errors during movement are greatest within the
       physiologically relevant range of motor unit firing rates". Journal
       of Biomechanics, 36(2), pp. 211--218.
       http://dx.doi.org/10.1016/S0021-9290(02)00332-9.
    2. Millard, M., Uchida, T., Seth, A., and Delp, S.L., 2013. "Flexing
       computational muscle: Modeling and simulation of musculotendon
       dynamics". ASME Journal of Biomechanical Engineering, 135(2),
       p. 021013 (11 pages). http://dx.doi.org/10.1115/1.4023390.

endheader
time_s	force_N	forcedot
0.927000000000000	16.081071095949000	14.554356823978001
0.928000000000000	16.097016740409000	16.200793938878999
0.929000000000000	16.114922044871999	17.133311181408001
0.930000000000000	16.133158570142999	16.956690033752999
0.931000000000000	16.150316935378001	15.567873222473001
0.932000000000000	16.165365079996999	13.146404191340000
0.933000000000000	16.177487993909999	10.094978648493001
0.934000000000000	16.185978320838998	6.962645521435000
0.935000000000000	16.190597610969998	4.319124505877000
0.936000000000000	16.192438171260001	2.571588571161000
0.937000000000000	16.193547545419001	1.814324800084000
0.938000000000000	16.195284162496002	1.831318494165000
0.939000000000000	16.197774424738999	2.254061995950000
0.940000000000000	16.200771404984000	2.748817163879000
0.941000000000000	16.204123859332000	3.120199229094000
0.942000000000000	16.207516007022001	3.311757549814000
0.943000000000000	16.210446735731999	3.326543426051000
0.944000000000000	16.212802904261999	3.096796360905000
0.945000000000000	16.215277011402002	2.385630250967000
0.946000000000000	16.218157977520999	0.846636129024000
0.947000000000000	16.219666388448999	-1.744806818166000
0.948000000000000	16.217112727922000	-5.278361454415000
0.949000000000000	16.209445500320001	-9.322541799165000
0.950000000000000	16.197227835059000	-13.347172898178000
0.951000000000000	16.181254007379000	-16.950048429237999
0.952000000000000	16.162552255082002	-19.924066709887001
0.953000000000000	16.142234742717001	-22.142937900012999
0.954000000000000	16.120255015154999	-23.369580193705001
0.955000000000000	16.096184140346001	-23.181804723862999
0.956000000000000	16.071731023594001	-21.147972139574001
0.957000000000000	16.050384128501999	-17.141910387233999
0.958000000000000	16.034821255444001	-11.536431014371001
0.959000000000000	16.026180713454998	-5.148238349239000
0.960000000000000	16.024851389481999	0.992084408344000
0.961000000000000	16.030242251869002	5.933329840654000
0.962000000000000	16.040057372107999	9.081484966385000
0.963000000000000	16.051479478998999	10.367322730766000
0.964000000000000	16.062534702798001	10.221206502669000
0.965000000000000	16.071732053487001	9.355568352574000
0.966000000000000	16.078869987259999	8.440830440015001
